BBH 019
UT 2022/04/12 COS/NUV G140L
 14115.7 second exposure
16384 points

     Wavelength (A)            Flux (erg/s/cm^2/A)            Flux Err erg/s/cm^2/A()
       1514.2514               16.634952                      23.517944
       1514.3173               1.0077640                      19.855763
       1514.3832               5.6562233                      21.295679
       1514.4491               22.832046                      25.920947
       1514.5150              -6.6972195                      19.384217
       1514.5809               2.5917981                      20.279409
       1514.6468               13.398571                      22.956430
       1514.7127               25.750122                      25.973792
       1514.7786               11.606968                      22.398026
       1514.8445               16.369791                      23.494375
       1514.9104               2.3601989                      20.362553
       1514.9763               10.256611                      22.065044
       1515.0422               10.232695                      22.192646
       1515.1080               8.5989997                      21.929273
       1515.1739              0.85249631                      20.035659
       1515.2398              0.71454086                      19.826925
       1515.3057              0.60656447                      19.982994
       1515.3716               2.0680999                      20.652835
       1515.4375               9.9706750                      23.037033
       1515.5034               9.9727919                      22.086620
       1515.5693               8.3697774                      21.748061
       1515.6352               3.7119929                      20.830022
       1515.7011               17.723303                      24.500799
       1515.7670               9.9584678                      22.137683
       1515.8329               13.016992                      22.949135
       1515.8988               22.367461                      25.517617
       1515.9647              -7.5152078                      19.544540
       1516.0306              0.27325533                      19.803670
       1516.0965               1.6698126                      20.507681
       1516.1624               9.5821846                      22.281583
       1516.2283               6.4302228                      21.673773
       1516.2942              -3.0113209                      19.569653
       1516.3600               26.897783                      26.878740
       1516.4259               17.403413                      24.615132
       1516.4918               9.4682236                      23.131903
       1516.5577               8.0531803                      21.915007
       1516.6236               3.2682452                      20.682632
       1516.6895               20.541853                      24.712604
       1516.7554               22.229718                      25.610023
       1516.8213              -6.2301470                      19.640093
       1516.8872               8.0277839                      22.820148
       1516.9531               3.5000020                      20.875348
       1517.0190               16.231066                      24.530326
       1517.0849              0.47492943                      19.939370
       1517.1508              -1.0084668                      19.818580
       1517.2167              -5.4609465                      19.685101
       1517.2826               10.287887                      22.564442
       1517.3485               10.244777                      22.409945
       1517.4144               7.0755322                      22.642554
       1517.4803              -5.6710040                      19.715880
       1517.5461               13.315856                      23.578764
       1517.6120               24.571658                      26.694847
       1517.6779               5.3787098                      21.658438
       1517.7438               26.072249                      26.586064
       1517.8097               10.057089                      23.055946
       1517.8756               10.116645                      22.451000
       1517.9415               8.7015390                      22.295355
       1518.0074               3.9605021                      21.163082
       1518.0733               23.245782                      25.418731
       1518.1392               32.921733                      28.048914
       1518.2051             -0.35504039                      19.928156
       1518.2710              -8.3416552                      19.812753
       1518.3369              -5.2080214                      19.816581
       1518.4028               12.361981                      23.951011
       1518.4687               18.815659                      25.324178
       1518.5346               10.818178                      23.609873
       1518.6005               12.179747                      23.106458
       1518.6664               17.109810                      24.857519
       1518.7323             -0.40647602                      19.890404
       1518.7981              -6.8948158                      19.874561
       1518.8640               1.0631294                      20.374353
       1518.9299               1.1061828                      20.470798
       1518.9958               1.1457744                      20.528058
       1519.0617             -0.45548787                      20.065211
       1519.1276              -6.9971261                      19.914504
       1519.1935             -0.44534469                      20.052695
       1519.2594              -3.8442309                      19.923630
       1519.3253               20.182180                      25.480630
       1519.3912               21.965253                      25.272954
       1519.4571               25.376504                      26.458218
       1519.5230               2.8851216                      20.997936
       1519.5889               9.3592482                      22.592767
       1519.6548               2.8676995                      21.158917
       1519.7207               9.3376052                      23.260398
       1519.7866               1.2011075                      20.481719
       1519.8525               2.7424819                      21.002612
       1519.9184               9.3027736                      22.573005
       1519.9842               1.2458339                      20.509459
       1520.0501               2.7437483                      21.219409
       1520.1160               10.774918                      23.737693
       1520.1819               12.253295                      23.476198
       1520.2478               17.293705                      24.957090
       1520.3137               4.0619309                      21.607427
       1520.3796               17.087524                      25.013463
       1520.4455               1.0960097                      20.717776
       1520.5114             -0.57170725                      20.239332
       1520.5773              -2.5704274                      20.077992
       1520.6432               25.364378                      26.653334
       1520.7091               1.1077270                      20.631103
       1520.7750               1.2901803                      20.729452
       1520.8409               4.6103050                      21.609557
       1520.9068               16.153090                      24.247914
       1520.9727              -3.7081981                      20.136760
       1521.0386               20.798554                      25.959831
       1521.1045               19.061140                      25.630283
       1521.1704               10.964067                      23.847620
       1521.2362               14.088612                      23.814720
       1521.3021               24.369543                      25.868108
       1521.3680              -5.1852535                      20.191933
       1521.4339               9.6005295                      22.781986
       1521.4998               2.6389852                      21.219376
       1521.5657               10.831528                      23.183226
       1521.6316               9.2629968                      22.804501
       1521.6975               5.7085984                      22.153946
       1521.7634               27.242610                      27.116661
       1521.8293               7.7766743                      22.420459
       1521.8952              -7.0024002                      20.262757
       1521.9611               2.9389770                      21.293417
       1522.0270               11.152371                      23.233905
       1522.0929               12.629130                      23.549393
       1522.1588               17.742500                      24.737250
       1522.2247             -0.30344885                      20.475300
       1522.2906              -6.9550848                      20.314404
       1522.3565               5.8844709                      22.222108
       1522.4224               29.159130                      27.654128
       1522.4882               17.877090                      25.382473
       1522.5541               1.4480816                      20.839769
       1522.6200               2.8182017                      21.515357
       1522.6859               9.6160871                      23.021953
       1522.7518             -0.17787291                      20.602678
       1522.8177              -5.4153983                      20.381397
       1522.8836               12.778515                      23.814546
       1522.9495               19.512320                      25.953132
       1523.0154               11.312402                      23.338344
       1523.0813               8.0944639                      22.715764
       1523.1472              -6.9892818                      20.427978
       1523.2131               1.4147538                      20.971346
       1523.2790               3.1825357                      21.381249
       1523.3449               9.9736402                      23.067860
       1523.4108              0.11877849                      20.517203
       1523.4767              -6.6739870                      20.472248
       1523.5426             0.087702838                      20.468984
       1523.6085              -5.1628170                      20.487218
       1523.6743               13.060868                      24.076962
       1523.7402               16.914190                      25.571337
       1523.8061              -8.1286139                      20.518803
       1523.8720              -3.6152087                      20.518001
       1523.9379               19.936661                      25.953190
       1524.0038               9.9522500                      23.121472
       1524.0697               6.0773893                      22.485866
       1524.1356               26.531224                      27.198159
       1524.2015               4.4782966                      22.314771
       1524.2674               18.083766                      26.517867
       1524.3333               1.3413457                      21.215268
       1524.3992               1.3632765                      21.403717
       1524.4651               1.3816662                      21.223414
       1524.5310               4.5190495                      22.391141
       1524.5969               18.312233                      25.849717
       1524.6628               1.5192247                      21.243228
       1524.7287               1.5051003                      21.221316
       1524.7946               1.2121351                      21.164656
       1524.8605               1.1480191                      21.108395
       1524.9263               1.1967949                      21.077373
       1524.9922               1.2992591                      21.203289
       1525.0581               1.1614849                      21.330792
       1525.1240               1.1531762                      21.217049
       1525.1899               8.7045771                      23.521181
       1525.2558               43.443706                      30.789015
       1525.3217             -0.32717957                      20.895701
       1525.3876              -8.7799147                      20.739299
       1525.4535              -7.3448245                      20.746960
       1525.5194               4.0877926                      22.284505
       1525.5853               19.523077                      26.375664
       1525.6512               8.0629867                      23.816264
       1525.7171              -5.8941403                      20.782100
       1525.7830               11.174161                      23.736830
       1525.8489               11.219826                      23.901255
       1525.9148               9.9056400                      23.528693
       1525.9807             -0.26040895                      21.047067
       1526.0466              -4.1571911                      20.824763
       1526.1124               18.474874                      26.036242
       1526.1783               4.5098334                      22.402653
       1526.2442               18.534007                      26.184920
       1526.3101             0.014088662                      19.943166
       1526.3760              -4.0693422                      20.872407
       1526.4419               20.007878                      25.747975
       1526.5078               11.377263                      23.691940
       1526.5737               8.3894749                      23.177063
       1526.6396              -8.9543645                      20.919987
       1526.7055              -5.9308651                      20.925413
       1526.7714               11.118099                      24.046543
       1526.8373               10.981494                      23.847286
       1526.9032               11.082712                      23.978613
       1526.9691               9.6116283                      23.588070
       1527.0350              0.82960069                      21.493002
       1527.1009              0.93641990                      21.438720
       1527.1668             -0.44958586                      21.156178
       1527.2327              -7.6388839                      21.005919
       1527.2986              0.99475136                      21.490569
       1527.3644               2.5577037                      21.954158
       1527.4303               12.546968                      24.459545
       1527.4962               18.334016                      26.227049
       1527.5621             -0.51176200                      21.249607
       1527.6280              -9.1819708                      21.103314
       1527.6939              -4.5571160                      21.351261
       1527.7598               20.616407                      26.780532
       1527.8257               8.8980950                      24.188323
       1527.8916              -4.4320953                      21.868822
       1527.9575               18.263244                      28.494675
       1528.0234              -4.4127081                      22.432680
       1528.0893               24.696863                      30.269702
       1528.1552               32.465325                      32.319664
       1528.2211               13.387137                      27.959417
       1528.2870               10.167578                      27.033287
       1528.3529              -5.7183492                      23.136522
       1528.4188               11.657214                      26.390696
       1528.4847               3.9431653                      26.110299
       1528.5506               11.802425                      27.283111
       1528.6164               2.1582504                      23.741926
       1528.6823              0.64369901                      23.234217
       1528.7482              -5.5462930                      23.134648
       1528.8141               12.042083                      26.570071
       1528.8800               2.4261876                      24.010676
       1528.9459               4.0611911                      24.652590
       1529.0118               10.435551                      27.681235
       1529.0777              -7.2177610                      23.400940
       1529.1436              0.90050000                      25.689329
       1529.2095              -6.9866864                      23.230424
       1529.2754               1.2668409                      23.513793
       1529.3413              -3.4814014                      23.370044
       1529.4072               22.613818                      29.873881
       1529.4731               4.5767692                      25.525269
       1529.5390               11.204744                      28.740124
       1529.6049              -6.9633632                      23.666471
       1529.6708               2.8944006                      24.324272
       1529.7367               7.4145419                      26.547058
       1529.8025               32.041774                      34.770996
       1529.8684               1.3825372                      23.859566
       1529.9343              -8.4734198                      23.923988
       1530.0002              -3.7539170                      23.668221
       1530.0661               22.363284                      29.805133
       1530.1320               5.7214839                      25.941173
       1530.1979               22.493624                      32.045946
       1530.2638               4.1242875                      27.261724
       1530.3297               12.018892                      27.678853
       1530.3956               5.4893823                      25.502320
       1530.4615               25.280000                      31.970298
       1530.5274               23.125439                      30.461864
       1530.5933               10.264662                      25.760363
       1530.6592              -3.0440885                      22.917006
       1530.7251               31.381411                      31.314130
       1530.7910               11.103346                      26.445367
       1530.8569               4.7592171                      24.114155
       1530.9228               19.294051                      27.506154
       1530.9887              -7.5380949                      21.881237
       1531.0545             0.071982032                      21.484492
       1531.1204              -7.5576548                      21.613806
       1531.1863             0.021370583                      21.394555
       1531.2522              -4.8985193                      21.629195
       1531.3181               22.261577                      27.219586
       1531.3840               19.346696                      26.481080
       1531.4499               2.8010900                      22.446349
       1531.5158               8.8748380                      24.113477
       1531.5817              -9.1842677                      21.691863
       1531.6476              -7.8249724                      21.701163
       1531.7135             -0.20432283                      21.783792
       1531.7794              -2.4704983                      21.809181
       1531.8453               44.449314                      32.905991
       1531.9112               49.304978                      32.804670
       1531.9771               17.926424                      26.205537
       1532.0430              -7.9233639                      21.767429
       1532.1089               3.9794677                      23.002718
       1532.1748               24.815037                      28.475191
       1532.2406               39.003326                      31.317521
       1532.3065               14.376762                      25.234104
       1532.3724               29.989797                      29.028121
       1532.4383               11.701042                      25.151950
       1532.5042               13.005533                      25.746305
       1532.5701               18.331283                      27.316760
       1532.6360              -3.8191028                      21.855778
       1532.7019               28.873728                      28.400377
       1532.7678               4.1004435                      23.688018
       1532.8337               22.877304                      28.464778
       1532.8996               20.304330                      28.495184
       1532.9655               1.6953766                      23.225127
       1533.0314               1.7550025                      23.371569
       1533.0973               1.8844523                      23.819893
       1533.1632              0.43656554                      23.220508
       1533.2291              -8.7461777                      22.933412
       1533.2950              -8.7129363                      22.948036
       1533.3609              -8.5896559                      22.885533
       1533.4268              -7.1294168                      23.013110
       1533.4926               1.1910435                      23.204063
       1533.5585              -7.2008759                      23.103496
       1533.6244               5.2690436                      24.700500
       1533.6903               20.252031                      29.597102
       1533.7562              -6.0952160                      22.853695
       1533.8221               13.156108                      26.697997
       1533.8880               13.266063                      27.573813
       1533.9539               13.028232                      27.114562
       1534.0198               10.529745                      25.741188
       1534.0857              -8.8019356                      22.900888
       1534.1516              -7.3291081                      22.790573
       1534.2175               5.2268312                      24.634826
       1534.2834               26.530247                      30.233314
       1534.3493               33.671381                      33.493980
       1534.4152               14.893556                      27.915562
       1534.4811               23.508473                      28.953013
       1534.5470               13.786695                      27.875200
       1534.6129               11.159918                      27.210576
       1534.6788              -8.6744505                      23.237105
       1534.7446              -5.9943456                      23.265001
       1534.8105               12.292485                      26.623643
       1534.8764               2.5211649                      24.080151
       1534.9423               3.7849257                      25.565249
       1535.0082               11.035853                      27.228856
       1535.0741              -7.6300847                      23.206551
       1535.1400               4.9314301                      24.978840
       1535.2059               21.938905                      29.536960
       1535.2718               2.2729077                      23.822394
       1535.3377               5.8735203                      25.196496
       1535.4036               34.372110                      32.457651
       1535.4695               24.123922                      29.817069
       1535.5354               25.191461                      29.364970
       1535.6013               33.920930                      31.409369
       1535.6672               22.641439                      28.747306
       1535.7331               14.400877                      27.260178
       1535.7990               21.949960                      29.640192
       1535.8649              0.94353391                      23.616867
       1535.9307              -7.7587252                      22.783055
       1535.9966               5.7066264                      23.796890
       1536.0625               34.615584                      30.250146
       1536.1284               32.277609                      30.996363
       1536.1943               10.627249                      26.428585
       1536.2602              -6.2362079                      22.517177
       1536.3261               15.608254                      26.298891
       1536.3920               37.358520                      31.741927
       1536.4579               51.872081                      34.324689
       1536.5238               12.100690                      25.765474
       1536.5897               3.6056783                      23.321186
       1536.6556               12.350163                      25.482025
       1536.7215               6.4117946                      24.632658
       1536.7874               33.149582                      30.750769
       1536.8533               11.255615                      25.988866
       1536.9192              -5.7858763                      22.643340
       1536.9851               11.186317                      25.939410
       1537.0510              -4.7058189                      22.664863
       1537.1169               22.010614                      28.180424
       1537.1827               5.0136926                      24.409158
       1537.2486               23.590209                      28.997546
       1537.3145               12.690661                      26.114915
       1537.3804               5.3208988                      24.062726
       1537.4463               22.500702                      29.329686
       1537.5122               2.8763819                      23.682327
       1537.5781               4.0400434                      23.666672
       1537.6440               13.981439                      26.752577
       1537.7099               14.973259                      26.708921
       1537.7758               22.374936                      29.015667
       1537.8417               6.3526995                      24.627750
       1537.9076               33.584036                      30.393342
       1537.9735               11.693202                      26.537270
       1538.0394              -4.7553829                      22.859296
       1538.1053               24.873231                      28.611508
       1538.1712               23.649300                      29.382972
       1538.2371               14.947968                      27.314512
       1538.3030               22.714994                      29.286424
       1538.3689               2.9648559                      23.508327
       1538.4347               2.7679369                      23.634059
       1538.5006               3.9927436                      24.055087
       1538.5665               14.089115                      26.416779
       1538.6324               17.523931                      27.757479
       1538.6983               45.199054                      33.212257
       1538.7642               26.539469                      29.771149
       1538.8301               33.015076                      31.150844
       1538.8960               5.0775529                      24.445548
       1538.9619               26.432089                      29.906417
       1539.0278               37.553873                      33.063055
       1539.0937               44.384468                      33.997504
       1539.1596               16.428217                      27.404576
       1539.2255               34.315510                      32.572649
       1539.2914               11.989892                      26.684264
       1539.3573              -7.0203924                      23.133116
       1539.4232               3.1564233                      23.982330
       1539.4891               8.6327990                      25.935368
       1539.5550               56.217905                      35.875935
       1539.6208               25.898329                      30.177841
       1539.6867               23.837905                      29.638368
       1539.7526               4.6830490                      24.620283
       1539.8185               14.919746                      27.082764
       1539.8844               16.978783                      27.592149
       1539.9503               32.830574                      31.778270
       1540.0162              -2.4888142                      23.244561
       1540.0821               46.263463                      34.142694
       1540.1480               23.881348                      29.253559
       1540.2139               5.6268776                      24.788303
       1540.2798               24.971333                      30.393538
       1540.3457               17.943672                      28.176056
       1540.4116               43.558021                      34.295530
       1540.4775              -6.6330548                      23.362243
       1540.5434               3.7904331                      24.102680
       1540.6093               4.8019456                      24.426463
       1540.6752               15.008372                      27.260122
       1540.7411               14.570630                      27.418459
       1540.8070               13.401550                      26.873010
       1540.8728               3.2504558                      24.077878
       1540.9387               4.2372224                      24.659517
       1541.0046               14.376204                      27.231471
       1541.0705               14.231742                      27.475155
       1541.1364               17.105048                      27.964303
       1541.2023               43.339126                      34.047876
       1541.2682              -5.5878036                      23.503076
       1541.3341               25.629213                      29.782030
       1541.4000               24.687974                      30.134412
       1541.4659               14.236815                      27.217088
       1541.5318               14.324038                      27.138099
       1541.5977               15.383954                      27.673199
       1541.6636               25.016298                      29.873703
       1541.7295               17.354887                      28.192144
       1541.7954               47.566459                      35.141383
       1541.8613               38.134543                      32.999183
       1541.9272               46.020285                      34.832769
       1541.9931               15.510133                      27.893901
       1542.0589               26.944102                      30.202323
       1542.1248               34.707596                      32.344443
       1542.1907               7.0473922                      25.720042
       1542.2566               46.213911                      35.069001
       1542.3225               15.548186                      27.956950
       1542.3884               25.143191                      31.372001
       1542.4543               16.614355                      28.065590
       1542.5202               37.716109                      32.959018
       1542.5861               35.980271                      32.594955
       1542.6520               13.044798                      27.161771
       1542.7179              -3.5737164                      23.757892
       1542.7838               46.563704                      34.557020
       1542.8497               14.009194                      27.383262
       1542.9156               4.2698514                      24.998737
       1542.9815               17.289942                      28.366421
       1543.0474               45.539414                      34.358809
       1543.1133               4.8232988                      25.245153
       1543.1792               26.851598                      31.090252
       1543.2451               35.770299                      33.427528
       1543.3109               15.354414                      27.955939
       1543.3768               24.171586                      30.462095
       1543.4427               3.7542330                      25.018195
       1543.5086               13.538564                      27.660922
       1543.5745               4.5611960                      25.429380
       1543.6404               24.202775                      30.627976
       1543.7063               4.4852506                      25.260293
       1543.7722               24.336154                      29.815785
       1543.8381               5.2416381                      25.540796
       1543.9040               38.136647                      32.572289
       1543.9699               47.260071                      34.862277
       1544.0358               26.626772                      30.463881
       1544.1017               37.073909                      33.082674
       1544.1676               27.199729                      31.505139
       1544.2335               35.642858                      33.091870
       1544.2994               4.1856378                      25.081286
       1544.3653               14.212772                      28.500401
       1544.4312               4.1282963                      25.267827
       1544.4971               16.401312                      28.365556
       1544.5629               37.315923                      33.959695
       1544.6288               27.048782                      31.448637
       1544.6947               37.850469                      32.598378
       1544.7606               36.214986                      32.302711
       1544.8265               14.520831                      28.222389
       1544.8924               14.391664                      28.864006
       1544.9583               14.362686                      27.817446
       1545.0242               14.490062                      28.191427
       1545.0901               14.613482                      29.057346
       1545.1560               14.383869                      28.050258
       1545.2219               16.397630                      28.440492
       1545.2878               45.470608                      35.360171
       1545.3537              -7.1737159                      24.261157
       1545.4196               24.948323                      31.369293
       1545.4855               14.732625                      28.202608
       1545.5514               24.292884                      30.293863
       1545.6173               1.6182477                      24.836367
       1545.6832              -8.0360537                      24.325585
       1545.7490               14.685072                      28.128516
       1545.8149               24.323083                      31.266710
       1545.8808               2.2256826                      25.086461
       1545.9467               1.6021239                      25.092777
       1546.0126              -8.2040501                      24.388866
       1546.0785               14.659853                      28.221724
       1546.1444               25.854429                      31.558084
       1546.2103               27.138568                      31.201152
       1546.2762               48.237277                      36.105767
       1546.3421               25.402293                      32.490320
       1546.4080               14.795945                      28.467994
       1546.4739               26.759663                      31.256106
       1546.5398               37.472113                      33.060029
       1546.6057               26.938949                      31.278372
       1546.6716               37.599141                      33.776249
       1546.7375               25.663354                      30.864647
       1546.8034               15.599782                      28.903183
       1546.8693               36.418745                      33.522899
       1546.9352               4.4763537                      25.969607
       1547.0010               36.313607                      33.448061
       1547.0669               2.6886905                      25.619255
       1547.1328               3.2040365                      25.201350
       1547.1987               16.095021                      28.617045
       1547.2646               47.242675                      36.550139
       1547.3305              -7.0880637                      24.643722
       1547.3964               27.657960                      32.769105
       1547.4623               36.641880                      33.667511
       1547.5282              -7.4898246                      24.683673
       1547.5941               15.001902                      28.827461
       1547.6600               3.1203466                      25.560450
       1547.7259              -8.1794471                      24.724471
       1547.7918              -7.7061092                      24.736591
       1547.8577               3.2875704                      25.410403
       1547.9236              -7.6572308                      24.762651
       1547.9895               3.6072354                      25.650450
       1548.0554               3.5402807                      25.475739
       1548.1213               3.9834755                      25.903379
       1548.1871               14.320639                      28.659315
       1548.2530              -8.1730063                      24.828037
       1548.3189               2.9882383                      25.533083
       1548.3848              -6.8318342                      24.852323
       1548.4507               26.142401                      31.085953
       1548.5166              -8.4996712                      24.881310
       1548.5825              -7.9888918                      24.893761
       1548.6484               3.8708393                      25.962830
       1548.7143               15.577599                      29.289555
       1548.7802               15.477542                      29.594222
       1548.8461               4.3081462                      26.712640
       1548.9120               16.272267                      30.632422
       1548.9779               15.473466                      30.271549
       1549.0438              -8.3401696                      26.025119
       1549.1097              -6.9796918                      26.004682
       1549.1756               29.555489                      33.319499
       1549.2415               28.822345                      35.133550
       1549.3074               17.275551                      30.671955
       1549.3733               29.627005                      34.093021
       1549.4391               30.585288                      33.749281
       1549.5050               53.112253                      40.238215
       1549.5709              -7.7103603                      26.318126
       1549.6368               4.1945194                      27.009205
       1549.7027              -7.1861058                      26.026125
       1549.7686               16.786237                      33.994992
       1549.8345               4.7059318                      27.170546
       1549.9004               6.1157069                      27.891241
       1549.9663               53.734034                      38.336505
       1550.0322               17.635905                      31.472359
       1550.0981               29.196164                      33.830551
       1550.1640               16.581026                      30.614659
       1550.2299              -8.0034158                      26.492311
       1550.2958              -7.7543927                      26.220146
       1550.3617               4.2857991                      27.273937
       1550.4276              -8.0095072                      26.303160
       1550.4935              -7.8387228                      26.306519
       1550.5594              -7.9183062                      26.299359
       1550.6253              -7.3665450                      26.449056
       1550.6911               29.295730                      38.104206
       1550.7570               4.0133801                      27.082902
       1550.8229              -7.8866033                      26.276900
       1550.8888               16.329435                      32.216123
       1550.9547               4.4661235                      30.115687
       1551.0206               16.423953                      30.312967
       1551.0865              -8.3480907                      26.495445
       1551.1524              -7.6703995                      26.430723
       1551.2183               29.558379                      36.311217
       1551.2842               4.1052537                      27.504772
       1551.3501              -8.0018475                      26.450944
       1551.4160               5.2350537                      27.617520
       1551.4819               41.371106                      36.772387
       1551.5478              -8.1525333                      26.218947
       1551.6137              -7.1235378                      25.966904
       1551.6796               54.356756                      40.780369
       1551.7455               42.038629                      37.039711
       1551.8114               17.288072                      31.456178
       1551.8772               5.0477830                      27.108307
       1551.9431               28.998181                      33.399674
       1552.0090               17.408160                      30.301709
       1552.0749               42.124060                      35.847657
       1552.1408               66.054541                      40.579819
       1552.2067               29.401083                      32.812360
       1552.2726               29.197520                      32.783253
       1552.3385               4.9059913                      26.637008
       1552.4044               17.287475                      30.027633
       1552.4703               29.306514                      33.770089
       1552.5362               17.118312                      30.194498
       1552.6021               41.449870                      35.841739
       1552.6680               4.7631032                      26.877949
       1552.7339               41.658428                      36.000549
       1552.7998               53.782918                      39.274742
       1552.8657              -7.9396739                      25.777746
       1552.9316              -7.8039766                      25.791285
       1552.9975               54.050851                      39.396373
       1553.0634               41.285741                      36.086788
       1553.1292               28.897392                      33.573766
       1553.1951               28.722032                      32.782399
       1553.2610               28.820746                      32.577792
       1553.3269               66.200008                      40.134001
       1553.3928               53.894859                      38.216517
       1553.4587               16.431112                      30.231699
       1553.5246               41.427706                      35.130408
       1553.5905               4.1498315                      27.359905
       1553.6564               16.601794                      30.182330
       1553.7223               3.9149512                      27.216754
       1553.7882               28.828443                      33.733574
       1553.8541               16.523837                      31.005546
       1553.9200               41.415382                      36.135056
       1553.9859               41.560148                      36.160988
       1554.0518               29.116914                      33.959380
       1554.1177               16.581671                      29.909302
       1554.1836               28.947449                      33.686887
       1554.2495               41.757094                      36.248010
       1554.3153               54.462350                      39.302366
       1554.3812               17.076220                      30.395971
       1554.4471               16.804157                      30.500746
       1554.5130               29.170306                      34.845398
       1554.5789               4.5061855                      27.123708
       1554.6448               54.363639                      38.618072
       1554.7107              -7.4617839                      26.177283
       1554.7766               66.946308                      42.044614
       1554.8425               5.3267970                      27.563911
       1554.9084               29.594532                      34.059068
       1554.9743               29.952996                      34.196703
       1555.0402               4.7940397                      27.379482
       1555.1061               79.538368                      44.340044
       1555.1720               30.524344                      33.594690
       1555.2379               17.369075                      30.938575
       1555.3038               79.844391                      43.347440
       1555.3697               30.735853                      33.659149
