BBH 019
UT 2022/04/12 COS/FUV G140L
 14115.7 second exposure
16384 points

     Wavelength (A)            Flux (erg/s/cm^2/A)            Flux Err erg/s/cm^2/A()
       476.40736              0.40702741                     0.55556767
       476.47235              0.19451057                     0.51345090
       476.53734             0.073310841                     0.48932051
       476.60233            -0.025850782                     0.46666292
       476.66732             -0.14686448                     0.45566915
       476.73232            -0.036254269                     0.46672376
       476.79731             -0.14189489                     0.45566650
       476.86230             -0.25509311                     0.45565720
       476.92729            -0.044094708                     0.45571791
       476.99228             0.075878710                     0.48066340
       477.05728             -0.14400069                     0.45564351
       477.12227             -0.15161593                     0.45563887
       477.18726            -0.039636717                     0.45563565
       477.25225             -0.14490086                     0.45562969
       477.31725             0.067509756                     0.50821646
       477.38224              0.30310394                     0.56809544
       477.44723            -0.022037407                     0.48891089
       477.51222             -0.14040411                     0.47203293
       477.57721             0.084603816                     0.51802571
       477.64221              0.20137398                     0.55045449
       477.70720              0.19887854                     0.54707439
       477.77219              0.20115490                     0.55473342
       477.83718             0.092193932                     0.53141929
       477.90217            -0.023353826                     0.48898521
       477.96717             -0.13820362                     0.49181951
       478.03216             -0.25700801                     0.49515900
       478.09715             0.096816786                     0.54191567
       478.16214              0.22806561                     0.56959599
       478.22713             -0.13228120                     0.49431176
       478.29213             -0.25218841                     0.49523585
       478.35712            -0.012680610                     0.53545432
       478.42211              0.11260614                     0.59004605
       478.48710            -0.011624124                     0.56663051
       478.55209             -0.13089489                     0.50893693
       478.61709             -0.25246961                     0.49480058
       478.68208            -0.015969670                     0.53142351
       478.74707            -0.013074908                     0.53231004
       478.81206             -0.25573608                     0.49254155
       478.87706            -0.022555039                     0.51312511
       478.94205              0.21157140                     0.59861204
       479.00704             0.095247759                     0.56557172
       479.07203            -0.025500158                     0.49430332
       479.13702            -0.022614410                     0.48766503
       479.20202              0.21637339                     0.57635050
       479.26701              0.10002233                     0.55700506
       479.33200             -0.25315879                     0.48663395
       479.39699             -0.13437099                     0.48603607
       479.46198              0.21637258                     0.57416294
       479.52698              0.10102003                     0.55199859
       479.59197             -0.25202458                     0.48901702
       479.65696             -0.25245228                     0.48860761
       479.72195             -0.25030777                     0.48931530
       479.78694           -0.0095655101                     0.49749703
       479.85194              0.10642787                     0.52704280
       479.91693              0.10469912                     0.54975619
       479.98192              0.34448979                     0.61812461
       480.04691              0.58420342                     0.67339909
       480.11190              0.21615631                     0.58969710
       480.17690             -0.13309596                     0.49032715
       480.24189            -0.013685998                     0.52167345
       480.30688            -0.011613655                     0.52391192
       480.37187              0.10778723                     0.54195873
       480.43687              0.10619105                     0.54041662
       480.50186            -0.014021685                     0.49362574
       480.56685              0.10641703                     0.54050223
       480.63184            -0.016068635                     0.51301324
       480.69683              0.10972690                     0.55690394
       480.76183              0.20233983                     0.57294239
       480.82682             0.093899020                     0.52585613
       480.89181              0.20258121                     0.53374131
       480.95680              0.30225936                     0.54827070
       481.02179              0.41044958                     0.56840940
       481.08679              0.18503863                     0.51195503
       481.15178             -0.14164142                     0.45535585
       481.21677             -0.24869652                     0.45535122
       481.28176             -0.24784358                     0.45534680
       481.34675             -0.24643727                     0.45534241
       481.41175             -0.13419859                     0.45533592
       481.47674            -0.028084521                     0.46591978
       481.54173             -0.13613741                     0.45533199
       481.60672             -0.24089079                     0.45532504
       481.67171             -0.12680266                     0.45532364
       481.73671             -0.13036787                     0.45531896
       481.80170             -0.23665778                     0.45531185
       481.86669            -0.011307541                     0.46732048
       481.93168            -0.022909620                     0.46355106
       481.99667             -0.11868027                     0.45529411
       482.06167              0.21647145                     0.51422551
       482.12666             0.092435138                     0.48991505
       482.19165             -0.22474435                     0.45528616
       482.25664             -0.10898857                     0.45527967
       482.32164           -0.0044002894                     0.46760818
       482.38663           -0.0052983296                     0.46733025
       482.45162              0.10823521                     0.49708505
       482.51661              0.10125485                     0.49491858
       482.58160             -0.11786477                     0.45525928
       482.64660             -0.22097936                     0.45525697
       482.71159             -0.10595217                     0.45524754
       482.77658              0.22849888                     0.51538100
       482.84157             0.096556266                     0.49009285
       482.90656             -0.10431165                     0.46053140
       482.97156            0.0050380178                     0.47973278
       483.03655              0.12281465                     0.52303896
       483.10154              0.11934684                     0.52532276
       483.16653             -0.10425286                     0.47076553
       483.23152            -0.090430280                     0.47078865
       483.29652             0.021129451                     0.48671274
       483.36151             0.022109062                     0.50251032
       483.42650             0.024525357                     0.52071417
       483.49149              0.26582630                     0.57910898
       483.55648              0.12324182                     0.53309565
       483.62148              0.15705507                     0.54306210
       483.68647              0.24270801                     0.57506725
       483.75146            -0.099520447                     0.47650467
       483.81645            -0.091173977                     0.47575653
       483.88145             0.013893748                     0.50595230
       483.94644             0.011762494                     0.50316466
       484.01143              0.12807426                     0.51561799
       484.07642              0.12050987                     0.52788545
       484.14141             -0.10743784                     0.47389219
       484.20641            -0.099537662                     0.47245628
       484.27140            0.0082871587                     0.49236160
       484.33639          -0.00038231460                     0.48872957
       484.40138             -0.11954322                     0.47227372
       484.46637             -0.22563063                     0.47114388
       484.53137             0.010908994                     0.48836673
       484.59636              0.22130258                     0.53721803
       484.66135             0.098239599                     0.50566792
       484.72634             -0.13121108                     0.46721059
       484.79133             -0.11710823                     0.46785795
       484.85633             -0.13248887                     0.46943298
       484.92132             -0.11832739                     0.46887182
       484.98631            -0.011449110                     0.48480001
       485.05130             -0.13127714                     0.47215511
       485.11629              0.12673494                     0.52036241
       485.18129              0.32715297                     0.57615198
       485.24628             0.099027137                     0.53550846
       485.31127              0.11445619                     0.52764681
       485.37626              0.34499083                     0.58036936
       485.44126              0.32821840                     0.61218107
       485.50625            -0.019212242                     0.52769528
       485.57124             -0.10982216                     0.47451576
       485.63623             -0.12657913                     0.47168961
       485.70122             -0.23234817                     0.47129236
       485.76622             -0.11307261                     0.46923785
       485.83121              0.10956792                     0.51570823
       485.89620             0.091760572                     0.51219119
       485.96119            -0.014712716                     0.47636988
       486.02618            -0.016666162                     0.47841029
       486.09118            -0.016301663                     0.48229039
       486.15617            -0.016527403                     0.47586100
       486.22116             -0.13888399                     0.46521974
       486.28615             -0.12303275                     0.46485561
       486.35114             -0.13961281                     0.46166257
       486.41614             -0.11883162                     0.45945722
       486.48113            -0.011732802                     0.47190935
       486.54612             -0.12888259                     0.46273964
       486.61111             -0.11105266                     0.45853769
       486.67610             -0.12958306                     0.45500046
       486.74110             -0.23331599                     0.45499607
       486.80609             -0.11822809                     0.45499591
       486.87108              0.10136680                     0.48857766
       486.93607              0.20234755                     0.52714041
       487.00107             0.085286948                     0.50496035
       487.06606            -0.016885819                     0.46584757
       487.13105             -0.13764327                     0.45497601
       487.19604             -0.23923517                     0.45496956
       487.26103             -0.23960163                     0.45496572
       487.32603             -0.12232711                     0.45496530
       487.39102             -0.13795623                     0.45496071
       487.45601             -0.11804825                     0.45495500
       487.52100              0.10133237                     0.49690783
       487.58599             0.082231844                     0.49252873
       487.65099            -0.019354422                     0.46553572
       487.71598              0.21726567                     0.53220515
       487.78097              0.17876533                     0.52525059
       487.84596            -0.025287914                     0.46797011
       487.91095             -0.14958876                     0.45492622
       487.97595             -0.12961004                     0.45492175
       488.04094              0.20730224                     0.51452681
       488.10593              0.28801335                     0.53218013
       488.17092            -0.050684546                     0.45947178
       488.23591            -0.013045774                     0.46427902
       488.30091            -0.051721644                     0.45491269
       488.36590             -0.13133405                     0.45490248
       488.43089              0.20757791                     0.52900070
       488.49588             0.046522964                     0.49427338
       488.56088             -0.13429702                     0.45489152
       488.62587             -0.15657918                     0.45488779
       488.69086             -0.25783598                     0.45488399
       488.75585            -0.016252788                     0.46502258
       488.82084            -0.057755431                     0.45487257
       488.88584             -0.13514038                     0.45487597
       488.95083             -0.15465667                     0.45487146
       489.01582             -0.13305122                     0.45487117
       489.08081              0.20713620                     0.53830644
       489.14580              0.15973290                     0.52331395
       489.21080            -0.036239137                     0.46572080
       489.27579             -0.15622944                     0.45485508
       489.34078             -0.13151249                     0.45485322
       489.40577             -0.14940435                     0.45484813
       489.47076             -0.24796643                     0.45484056
       489.53576             -0.12637602                     0.45483994
       489.60075            -0.026472116                     0.45877633
       489.66574            -0.026821006                     0.46202078
       489.73073            -0.029346391                     0.46246899
       489.79572             0.093581217                     0.49155754
       489.86072            -0.051821676                     0.45771700
       489.92571             -0.13110123                     0.45481533
       489.99070             -0.15532020                     0.45481161
       490.05569             -0.25476660                     0.45480785
       490.12068            -0.012027257                     0.46547943
       490.18568            -0.054547428                     0.45479093
       490.25067             -0.24846477                     0.45479701
       490.31566             -0.12598297                     0.45479350
       490.38065            -0.028991807                     0.45645605
       490.44565             0.094366584                     0.50719828
       490.51064              0.30867773                     0.56197356
       490.57563              0.16250169                     0.52054534
       490.64062              0.33295879                     0.55632326
       490.70561              0.13753943                     0.51454840
       490.77061             -0.25464668                     0.45476785
       490.83560             -0.25403167                     0.45476413
       490.90059             -0.25167921                     0.45476049
       490.96558             -0.12629740                     0.45476227
       491.03057             0.096281890                     0.50816286
       491.09557             0.074253977                     0.49967168
       491.16056             -0.14398213                     0.45474205
       491.22555             -0.24166758                     0.45474238
       491.29054             -0.11920798                     0.45473857
       491.35553            -0.020883729                     0.45893403
       491.42053            -0.020730769                     0.45836985
       491.48552             -0.14251175                     0.45472964
       491.55051            0.0036815735                     0.46852316
       491.61550            -0.045242556                     0.45633296
       491.68049            0.0067936169                     0.46880804
       491.74549            -0.045700964                     0.45572722
       491.81048             -0.24198048                     0.45470970
       491.87547             -0.12269842                     0.45470888
       491.94046              0.21640995                     0.53071317
       492.00546              0.28707210                     0.54791120
       492.07045             0.066533275                     0.48729272
       492.13544            -0.032244485                     0.46209738
       492.20043             -0.15628530                     0.45468667
       492.26542             -0.25022003                     0.45468501
       492.33042             -0.24928176                     0.45468162
       492.39541           -0.0025394831                     0.48498042
       492.46040             0.068925781                     0.49562594
       492.52539             0.095758119                     0.49504621
       492.59038            -0.054349861                     0.45988798
       492.65538             -0.24718345                     0.45466475
       492.72037             -0.12347608                     0.45465817
       492.78536              0.33906942                     0.55565655
       492.85035              0.38337480                     0.55731025
       492.91534            -0.058964934                     0.45465068
       492.98034             -0.25296389                     0.45464886
       493.04533              0.11719997                     0.51404022
       493.11032              0.27802794                     0.54374019
       493.17531             0.059346947                     0.48891118
       493.24030             -0.15873677                     0.45463964
       493.30530             -0.12742716                     0.45463840
       493.37029              0.21900250                     0.54175690
       493.43528             0.037556742                     0.49771743
       493.50027          -0.00033623032                     0.46938360
       493.56527            -0.053064272                     0.45759201
       493.63026             -0.24303270                     0.45461768
       493.69525             -0.12029929                     0.45462008
       493.76024             0.095466445                     0.49483628
       493.82523            -0.059335558                     0.45570422
       493.89023             -0.13038012                     0.45461040
       493.95522             -0.16032977                     0.45460540
       494.02021           -0.0074225398                     0.46551818
       494.08520             0.059722409                     0.48149352
       494.15019             -0.15958399                     0.45459117
       494.21519             -0.13235651                     0.45459253
       494.28018            -0.036542619                     0.45690289
       494.34517            -0.035879998                     0.45969789
       494.41016            -0.031714237                     0.46547203
       494.47515             0.095879611                     0.49363810
       494.54015            -0.056266474                     0.45458877
       494.60514             -0.12171031                     0.45457740
       494.67013              0.22231041                     0.53979768
       494.73512             0.039164686                     0.49543127
       494.80011             -0.24874394                     0.45456280
       494.86511             -0.24901873                     0.45455965
       494.93010             -0.12543663                     0.45456226
       494.99509             -0.15595338                     0.45455701
       495.06008             -0.12789630                     0.45455043
       495.12508             0.090232863                     0.49362499
       495.19007             0.059916378                     0.49061683
       495.25506            -0.035034896                     0.46433378
       495.32005             -0.15896075                     0.45453831
       495.38504             -0.12710611                     0.45453815
       495.45004             -0.15735686                     0.45453405
       495.51503             -0.25329439                     0.45452934
       495.58002             -0.12774047                     0.45452326
       495.64501            -0.037050924                     0.45452470
       495.71000             -0.16240149                     0.45452168
       495.77500             -0.13246030                     0.45451139
       495.83999            -0.039263746                     0.46923710
       495.90498             -0.16842706                     0.45450750
       495.96997             -0.26567263                     0.45450791
       496.03496             -0.14091667                     0.45450204
       496.09996              0.20071306                     0.53308837
       496.16495              0.14129075                     0.51597173
       496.22994            -0.049942198                     0.45916606
       496.29493            -0.050035581                     0.46298635
       496.35992            -0.047666071                     0.46245579
       496.42492             0.080788430                     0.48755266
       496.48991             0.052090210                     0.47659674
       496.55490            -0.041541375                     0.45849492
       496.61989              0.33150822                     0.57544494
       496.68489              0.11272373                     0.52687360
       496.74988             -0.14023477                     0.45446568
       496.81487             0.080250659                     0.49421188
       496.87986            -0.076516792                     0.45529237
       496.94485            -0.014297268                     0.46549862
       497.00985              0.17547872                     0.51045737
       497.07484             0.053303048                     0.48054694
       497.13983             0.088644583                     0.48488567
       497.20482            -0.066115057                     0.45445315
       497.26981             -0.12762590                     0.45444902
       497.33481             -0.15769865                     0.45444488
       497.39980             -0.25215077                     0.45444017
       497.46479             -0.12865793                     0.45443702
       497.52978             -0.16138603                     0.45443396
       497.59477             -0.25559440                     0.45443090
       497.65977             -0.12802866                     0.45442222
       497.72476             0.095115855                     0.51566998
       497.78975              0.18947122                     0.54421110
       497.85474             0.062275580                     0.49553814
       497.91973             0.093395174                     0.49660276
       497.98473              0.31758189                     0.53876345
       498.04972              0.28548420                     0.53013162
       498.11471             0.065768381                     0.48686259
       498.17970            -0.029501179                     0.45920845
       498.24470             0.095237533                     0.49505560
       498.30969              0.19267725                     0.51456590
       498.37468            -0.056268723                     0.45440170
       498.43967              0.14090803                     0.51283564
       498.50466             0.041955839                     0.48685183
       498.56966             -0.23519921                     0.45438826
       498.63465             -0.23530044                     0.46027630
       498.69964             -0.10788759                     0.46233937
       498.76463            -0.012003444                     0.48129988
       498.82962             -0.13953484                     0.46865754
       498.89462             -0.10538465                     0.46983569
       498.95961             -0.13913611                     0.46991316
       499.02460             -0.10570620                     0.47050083
       499.08959             -0.13979532                     0.47252233
       499.15458             -0.23462041                     0.47492240
       499.21958             -0.10106697                     0.47606564
       499.28457           -0.0029072303                     0.51087886
       499.34956              0.13009592                     0.55344541
       499.41455            -0.038013271                     0.49339483
       499.47954             -0.23233311                     0.47562827
       499.54454             -0.10039814                     0.47821139
       499.60953           -0.0054128221                     0.49953731
       499.67452             -0.13640926                     0.47211582
       499.73951             -0.10161700                     0.47078286
       499.80450              0.12474070                     0.52849624
       499.86950            -0.043562454                     0.48426015
       499.93449             -0.10368900                     0.47136378
       499.99948           -0.0087828021                     0.48426102
       500.06447             -0.14004356                     0.47056754
       500.12947             -0.23542863                     0.47131891
       500.19446             -0.23298166                     0.47022637
       500.25945            -0.098686917                     0.46929753
       500.32444             -0.13171572                     0.46878675
       500.38943             -0.22656944                     0.46768089
       500.45443             -0.22630051                     0.46630309
       500.51942             -0.22500359                     0.46712994
       500.58441             -0.22457443                     0.46863471
       500.64940              0.16876035                     0.52989393
       500.71439              0.71681966                     0.65699052
       500.77939              0.25469449                     0.56491336
       500.84438            -0.091215533                     0.47324347
       500.90937            0.0055725639                     0.50271215
       500.97436           0.00031496257                     0.50008556
       501.03935            0.0015875855                     0.48975255
       501.10435          -0.00028306163                     0.49404748
       501.16934             -0.13457868                     0.47234763
       501.23433            -0.098153717                     0.47374937
       501.29932           -0.0030880504                     0.48468693
       501.36431             -0.13620527                     0.47074584
       501.42931             0.033005013                     0.51147787
       501.49430            -0.037123292                     0.48555357
       501.55929             -0.22268813                     0.46674659
       501.62428            -0.090219504                     0.46665076
       501.68928             -0.12455820                     0.46641154
       501.75427             -0.21813989                     0.46612041
       501.81926            -0.087532211                     0.46441162
       501.88425              0.26413174                     0.56845518
       501.94924              0.32007979                     0.57373872
       502.01424            -0.032402919                     0.46965045
       502.07923             -0.22060305                     0.46069067
       502.14422             -0.21928848                     0.45863848
       502.20921             0.039949670                     0.48721976
       502.27420              0.35631504                     0.56207878
       502.33920             0.057464165                     0.48734206
       502.40419             -0.21666910                     0.45424201
       502.46918             0.038127750                     0.47781410
       502.53417             0.095330332                     0.49209872
       502.59916             -0.12306324                     0.45423676
       502.66416            -0.086585524                     0.45422787
       502.72915            0.0051620035                     0.46460919
       502.79414             -0.12066734                     0.45422241
       502.85913             -0.21517333                     0.45422411
       502.92412             -0.21684523                     0.45422158
       502.98912            -0.088471619                     0.45421497
       503.05411              0.25638447                     0.53950395
       503.11910              0.18832012                     0.52377138
       503.18409            0.0075411950                     0.46850021
       503.24909            0.0087753717                     0.46348605
       503.31408             -0.12080562                     0.45420430
       503.37907             -0.21202395                     0.45420376
       503.44406            -0.085549273                     0.45420157
       503.50905              0.13318491                     0.50121971
       503.57405              0.22415860                     0.53517146
       503.63904             0.096179185                     0.49794846
       503.70403            0.0021103135                     0.45959888
       503.76902           7.7943597e-05                     0.47698059
       503.83401             -0.12774900                     0.45418200
       503.89901             -0.22022821                     0.45418345
       503.96400             -0.22010604                     0.45418105
       504.02899             -0.22052238                     0.45417894
       504.09398             0.034335502                     0.47781339
       504.15897             0.089047441                     0.49142788
       504.22397           -0.0051802735                     0.46742496
       504.28896           -0.0061785358                     0.46653884
       504.35395              0.12290457                     0.49544231
       504.41894             0.085153963                     0.48693802
       504.48393           -0.0065811556                     0.46520911
       504.54893           -0.0072978481                     0.46456862
       504.61392              0.24610941                     0.53845260
       504.67891              0.30326906                     0.54642976
       504.74390              0.46828849                     0.59504933
       504.80890              0.26847952                     0.55128378
       504.87389             -0.13388152                     0.45414908
       504.93888             -0.22655135                     0.45415119
       505.00387            -0.099202003                     0.45414929
       505.06886           -0.0053158949                     0.46471582
       505.13386             -0.13163123                     0.45414350
       505.19885            -0.093967294                     0.45415144
       505.26384              0.12469002                     0.49663225
       505.32883            -0.042124736                     0.45413998
       505.39382            -0.096460364                     0.45413407
       505.45882              0.11917953                     0.49400595
       505.52381             0.080079371                     0.48457419
       505.58880              0.11689343                     0.49411138
       505.65379            -0.049805801                     0.45412501
       505.71878             -0.23321793                     0.45412848
       505.78378             -0.23382824                     0.45412650
       505.84877             -0.23452119                     0.45412464
       505.91376             0.022160549                     0.47220606
       505.97875            -0.051139268                     0.45411504
       506.04374             -0.23145982                     0.45411889
       506.10874             0.025237733                     0.47240281
       506.17373            -0.048665600                     0.45412538
       506.23872             0.024403206                     0.47184438
       506.30371            -0.049872611                     0.45410598
       506.36871             0.022417856                     0.47315116
       506.43370            -0.052002172                     0.45449277
       506.49869             -0.23672005                     0.45410570
       506.56368             -0.10806002                     0.45409684
       506.62867            -0.015437403                     0.46219325
       506.69367              0.11194537                     0.49255752
       506.75866            -0.050605695                     0.45410822
       506.82365             -0.23412880                     0.45409631
       506.88864             -0.23313130                     0.45409445
       506.95363             -0.23159332                     0.45409254
       507.01863             -0.23160199                     0.45409056
       507.08362             -0.10408057                     0.45408506
       507.14861            -0.016597834                     0.46643296
       507.21360            -0.013309268                     0.46506017
       507.27859              0.11741676                     0.49740724
       507.34359            -0.045998071                     0.45682919
       507.40858             -0.23083168                     0.45407914
       507.47357             -0.10376169                     0.45407699
       507.53856             -0.14035813                     0.45407509
       507.60355             0.025416148                     0.49467076
       507.66855            -0.047351292                     0.47125480
       507.73354             -0.23195671                     0.45406934
       507.79853             -0.10394009                     0.45407054
       507.86352            -0.012232589                     0.46626550
       507.92851             -0.13903525                     0.45405941
       507.99351             0.023972320                     0.49256976
       508.05850            -0.049223357                     0.46956289
       508.12349             0.022806902                     0.47096103
       508.18848             0.077808786                     0.48035011
       508.25348              0.11087384                     0.49544793
       508.31847              0.20037844                     0.51764404
       508.38346            -0.055792660                     0.45410867
       508.44845              0.14242557                     0.53639693
       508.51344             0.034463371                     0.50439290
       508.57844             -0.23942840                     0.45404407
       508.64343             -0.23696692                     0.45404209
       508.70842              0.14574388                     0.51283635
       508.77341              0.16218880                     0.50986214
       508.83840            -0.021837790                     0.45491125
       508.90340              0.23084911                     0.52897960
       508.96839              0.15672695                     0.51539362
       509.03338              0.10108448                     0.48834402
       509.09837             0.064606321                     0.48057643
       509.16336             -0.15713078                     0.45402484
       509.22836             -0.12100801                     0.45402145
       509.29335             -0.15910291                     0.45402091
       509.35834             -0.24709270                     0.45402062
       509.42333             -0.11498028                     0.45401549
       509.48832              0.10343627                     0.51201103
       509.55332              0.31908023                     0.56576412
       509.61831              0.28523198                     0.54399632
       509.68330            -0.065429263                     0.45401082
       509.74829             -0.24884767                     0.45400887
       509.81329             -0.12074279                     0.45401284
       509.87828              0.10143842                     0.49778815
       509.94327              0.32138916                     0.55303129
       510.00826              0.15602493                     0.51704500
       510.07325              0.35883215                     0.57374095
       510.13825              0.37530888                     0.57796656
       510.20324            -0.063226326                     0.46349854
       510.26823             -0.24593798                     0.45399547
       510.33322             -0.24609223                     0.45399407
       510.39821             -0.11785891                     0.45399233
       510.46321            -0.025257901                     0.46040170
       510.52820            -0.025491825                     0.46521304
       510.59319              0.10283606                     0.49521674
       510.65818              0.57529493                     0.59709445
       510.72317              0.21456232                     0.52722176
       510.78817             -0.24189307                     0.45398406
       510.85316             -0.11364295                     0.45397930
       510.91815            -0.024351106                     0.46550073
       510.98314            -0.024339852                     0.46556810
       511.04813             -0.14986081                     0.45398025
       511.11313             -0.24058393                     0.45397715
       511.17812             -0.11384781                     0.45397248
       511.24311            -0.023891988                     0.46492911
       511.30810              0.23442162                     0.52448557
       511.37310              0.16167178                     0.50792025
       511.43809            -0.021392492                     0.46457540
       511.50308             -0.14823549                     0.45397049
       511.56807             0.012183086                     0.46900946
       511.63306             0.065672459                     0.48491284
       511.69806              0.23010500                     0.54055182
       511.76305             0.030046834                     0.49163041
       511.82804             -0.24210224                     0.45396172
       511.89303             0.014602343                     0.47420312
       511.95802              0.20175409                     0.51363627
       512.02302            -0.050232911                     0.45396201
       512.08801             -0.10529645                     0.45396234
       512.15300             -0.13990899                     0.45395784
       512.21799             -0.23144993                     0.45395283
       512.28298             -0.10358589                     0.45395478
       512.34798            -0.010477830                     0.46599108
       512.41297             -0.13577330                     0.45394431
       512.47796             -0.22657312                     0.45394696
       512.54295             -0.22739923                     0.45394551
       512.60794             -0.22908527                     0.45394398
       512.67294            -0.099502673                     0.45393856
       512.73793             -0.13584221                     0.45393902
       512.80292             -0.22683716                     0.45393956
       512.86791            -0.099915281                     0.45394150
       512.93291             -0.13522858                     0.45393848
       512.99790             -0.22952492                     0.45393525
       513.06289             -0.10543598                     0.45393691
       513.12788             -0.14259238                     0.45393397
       513.19287             -0.23891929                     0.45393075
       513.25787             -0.24221412                     0.45392922
       513.32286             0.012379687                     0.48816734
       513.38785            -0.055830069                     0.46714202
       513.45284             -0.23912758                     0.45392471
       513.51783             -0.11023586                     0.45392297
       513.58283              0.23766582                     0.52118665
       513.64782             0.041832682                     0.47942400
       513.71281             -0.23557510                     0.45391888
       513.77780              0.14463652                     0.50550335
       513.84279              0.16720457                     0.51273932
       513.90779              0.10973021                     0.50060259
       513.97278            -0.050724028                     0.45780931
       514.03777             -0.11050432                     0.45391445
       514.10276             -0.14752626                     0.45391160
       514.16775             -0.23817373                     0.45390845
       514.23275             -0.10783498                     0.45391027
       514.29774             -0.13894940                     0.45390742
       514.36273             -0.10507463                     0.45391073
       514.42772             -0.14058622                     0.45390626
       514.49272             -0.23342245                     0.51432742
       514.55771            -0.074274450                     0.57023106
       514.62270             0.045414909                     0.58574334
       514.68769             -0.11481552                     0.57021050
       514.75268            -0.069930904                     0.57020980
       514.81768             -0.10971540                     0.57021017
       514.88267            -0.067330305                     0.57021414
       514.94766             0.048815754                     0.58155706
       515.01265             0.048254941                     0.57916647
       515.07764             -0.11002745                     0.57021021
       515.14264            -0.069104287                     0.57021480
       515.20763             -0.11069525                     0.57946926
       515.27262             0.094457988                     0.60946688
       515.33761              0.50212862                     0.72219667
       515.40260              0.30356430                     0.68428673
       515.46760             0.066157818                     0.61453481
       515.53259            -0.099238337                     0.59486582
       515.59758              0.11206576                     0.64447714
       515.66257             0.023191823                     0.61971404
       515.72756            -0.056869918                     0.60292740
       515.79256             0.065540834                     0.62253729
       515.85755             0.064172739                     0.62333845
       515.92254             0.060422618                     0.64918433
       515.98753             0.058616696                     0.63857462
       516.05252             -0.10880123                     0.60408946
       516.11752             -0.23310318                     0.60268396
       516.18251             -0.23052506                     0.60316013
       516.24750              0.10198962                     0.64811863
       516.31249             0.015299047                     0.61850817
       516.37749            -0.064486902                     0.59843502
       516.44248             -0.10537881                     0.59998859
       516.50747              0.11100614                     0.64532363
       516.57246             0.018284733                     0.61384428
       516.63745            -0.064097497                     0.59591427
       516.70245             -0.10263092                     0.59719942
       516.76744            -0.061964746                     0.59545858
       516.83243             -0.10698170                     0.59396043
       516.89742             0.097953518                     0.62966775
       516.96241             0.010230437                     0.60319255
